scenario,scenario_type,case_key,case_name,trades,win_rate,expected_return,total_return_pct,max_drawdown_pct,avg_holding_days,tp_count,sl_count,timeout_count,top20_win_rate,prob65_win_rate,avg_peak_profit_pct,avg_trade_drawdown_pct
custom_recent,custom,combo_position_limited__fixed10__margin_le20,保有数制限 x 固定10% x 信用倍率20倍以下,243,39.1,0.92,21.716,-11.939,3.88,72,141,30,35.4,38.5,5.724,-4.04
custom_recent,custom,combo_position_limited__fixed10__margin_le5,保有数制限 x 固定10% x 信用倍率5倍以下,236,40.3,1.249,24.424,-11.328,4.0,77,132,27,38.3,42.9,5.693,-3.967
custom_recent,custom,combo_position_limited__fixed10__short_pressure,保有数制限 x 固定10% x 売り残比率10%以上,245,39.2,1.005,20.306,-12.688,3.78,77,142,26,38.8,38.9,5.597,-4.022
custom_recent,custom,combo_position_limited__fixed6,保有数制限 x 固定6%,268,47.4,0.574,6.216,-11.245,2.52,101,124,43,58.5,51.4,4.266,-3.298
custom_recent,custom,combo_position_limited__fixed6__margin_le10,保有数制限 x 固定6% x 信用倍率10倍以下,263,46.0,0.545,11.297,-11.748,2.45,103,127,33,51.9,47.7,4.324,-3.365
custom_recent,custom,combo_position_limited__fixed6__margin_le20,保有数制限 x 固定6% x 信用倍率20倍以下,263,47.1,0.589,14.589,-10.622,2.44,103,125,35,51.9,47.8,4.31,-3.366
custom_recent,custom,combo_position_limited__fixed6__margin_le5,保有数制限 x 固定6% x 信用倍率5倍以下,257,47.1,0.643,14.613,-11.402,2.46,102,117,38,56.9,55.7,4.229,-3.291
custom_recent,custom,combo_position_limited__fixed6__short_pressure,保有数制限 x 固定6% x 売り残比率10%以上,263,46.0,0.545,11.297,-11.748,2.45,103,127,33,51.9,47.7,4.324,-3.365
custom_recent,custom,combo_position_limited__fixed7,保有数制限 x 固定7%,259,45.6,0.935,11.375,-11.773,3.26,107,134,18,49.0,47.2,5.0,-3.585
custom_recent,custom,combo_position_limited__fixed7__margin_le10,保有数制限 x 固定7% x 信用倍率10倍以下,257,44.0,0.74,14.898,-12.791,3.05,105,139,13,47.1,44.5,4.805,-3.684
custom_recent,custom,combo_position_limited__fixed7__margin_le20,保有数制限 x 固定7% x 信用倍率20倍以下,258,44.2,0.773,16.407,-12.365,3.16,105,138,15,45.1,43.7,4.843,-3.785
custom_recent,custom,combo_position_limited__fixed7__margin_le5,保有数制限 x 固定7% x 信用倍率5倍以下,249,44.6,0.821,15.652,-10.388,3.18,103,132,14,53.1,50.9,4.793,-3.615
custom_recent,custom,combo_position_limited__fixed7__short_pressure,保有数制限 x 固定7% x 売り残比率10%以上,257,44.0,0.74,14.898,-12.791,3.05,105,139,13,47.1,44.5,4.805,-3.684
custom_recent,custom,combo_position_limited__ma5,保有数制限 x 5日MA割れ,231,43.7,1.408,13.643,-11.408,4.58,92,129,10,47.8,47.6,7.98,-3.884
custom_recent,custom,combo_position_limited__ma5__margin_le10,保有数制限 x 5日MA割れ x 信用倍率10倍以下,225,40.9,1.284,25.117,-16.179,4.61,84,133,8,51.1,43.0,8.032,-4.023
custom_recent,custom,combo_position_limited__ma5__margin_le20,保有数制限 x 5日MA割れ x 信用倍率20倍以下,228,43.0,1.624,28.354,-13.479,4.53,88,130,10,48.9,45.0,8.148,-4.0
custom_recent,custom,combo_position_limited__ma5__margin_le5,保有数制限 x 5日MA割れ x 信用倍率5倍以下,220,43.2,1.371,34.246,-13.861,4.6,88,125,7,47.7,46.6,7.892,-3.961
custom_recent,custom,combo_position_limited__ma5__short_pressure,保有数制限 x 5日MA割れ x 売り残比率10%以上,225,40.9,1.284,25.117,-16.179,4.61,84,133,8,51.1,43.0,8.032,-4.023
custom_recent,custom,combo_position_limited__pullback2,保有数制限 x 反落-2%,239,45.6,1.568,18.866,-9.618,4.24,89,125,25,55.3,47.2,7.505,-3.746
custom_recent,custom,combo_position_limited__pullback2__margin_le10,保有数制限 x 反落-2% x 信用倍率10倍以下,233,42.1,1.352,24.012,-12.808,4.19,79,131,23,47.8,42.2,7.462,-3.795
custom_recent,custom,combo_position_limited__pullback2__margin_le20,保有数制限 x 反落-2% x 信用倍率20倍以下,238,44.5,1.404,25.624,-11.503,4.15,87,127,24,46.8,43.1,7.285,-3.836
custom_recent,custom,combo_position_limited__pullback2__margin_le5,保有数制限 x 反落-2% x 信用倍率5倍以下,227,42.3,1.248,22.936,-11.394,4.19,77,124,26,48.9,45.3,6.948,-3.839
custom_recent,custom,combo_position_limited__pullback2__short_pressure,保有数制限 x 反落-2% x 売り残比率10%以上,233,42.1,1.352,24.012,-12.808,4.19,79,131,23,47.8,42.2,7.462,-3.795
custom_recent,custom,combo_position_limited__rsi70,保有数制限 x RSI70反落,254,47.2,1.305,17.883,-10.69,3.7,114,133,7,60.0,51.9,6.568,-3.615
custom_recent,custom,combo_position_limited__rsi70__margin_le10,保有数制限 x RSI70反落 x 信用倍率10倍以下,244,45.1,1.439,38.334,-12.485,3.69,106,134,4,52.1,45.9,6.943,-3.709
custom_recent,custom,combo_position_limited__rsi70__margin_le20,保有数制限 x RSI70反落 x 信用倍率20倍以下,248,44.4,1.14,38.204,-13.143,3.57,107,138,3,51.0,45.7,6.598,-3.836
custom_recent,custom,combo_position_limited__rsi70__margin_le5,保有数制限 x RSI70反落 x 信用倍率5倍以下,240,45.0,1.416,47.931,-11.732,3.74,105,132,3,50.0,48.6,6.7,-3.812
custom_recent,custom,combo_position_limited__rsi70__short_pressure,保有数制限 x RSI70反落 x 売り残比率10%以上,244,45.1,1.439,38.334,-12.485,3.69,106,134,4,52.1,45.9,6.943,-3.709
custom_recent,custom,combo_position_limited__trailing3,保有数制限 x トレーリング3%,268,42.5,-0.073,1.119,-14.299,1.51,113,78,1,60.4,50.0,3.134,-2.417
custom_recent,custom,combo_position_limited__trailing3__margin_le10,保有数制限 x トレーリング3% x 信用倍率10倍以下,263,41.4,-0.114,-1.4,-15.915,1.5,108,80,1,50.0,46.1,3.052,-2.431
custom_recent,custom,combo_position_limited__trailing3__margin_le20,保有数制限 x トレーリング3% x 信用倍率20倍以下,263,43.0,-0.078,6.593,-13.488,1.46,112,78,1,51.9,46.3,3.019,-2.427
custom_recent,custom,combo_position_limited__trailing3__margin_le5,保有数制限 x トレーリング3% x 信用倍率5倍以下,257,40.9,-0.228,-2.072,-13.498,1.62,104,80,1,52.9,49.6,2.945,-2.559
custom_recent,custom,combo_position_limited__trailing3__short_pressure,保有数制限 x トレーリング3% x 売り残比率10%以上,263,41.4,-0.114,-1.4,-15.915,1.5,108,80,1,50.0,46.1,3.052,-2.431
custom_recent,custom,combo_position_limited__trailing5,保有数制限 x トレーリング5%,264,37.5,-0.321,-5.276,-13.403,2.84,97,101,3,51.9,44.3,4.455,-3.027
custom_recent,custom,combo_position_limited__trailing5__margin_le10,保有数制限 x トレーリング5% x 信用倍率10倍以下,263,38.0,-0.121,-1.976,-14.491,2.73,95,105,5,48.1,43.8,4.579,-3.046
custom_recent,custom,combo_position_limited__trailing5__margin_le20,保有数制限 x トレーリング5% x 信用倍率20倍以下,262,38.2,-0.135,2.155,-11.498,2.68,97,100,3,46.2,41.0,4.518,-3.071
custom_recent,custom,combo_position_limited__trailing5__margin_le5,保有数制限 x トレーリング5% x 信用倍率5倍以下,253,40.3,-0.287,-4.375,-12.779,2.93,99,106,3,52.0,52.6,4.427,-3.204
custom_recent,custom,combo_position_limited__trailing5__short_pressure,保有数制限 x トレーリング5% x 売り残比率10%以上,263,38.0,-0.121,-1.976,-14.491,2.73,95,105,5,48.1,43.8,4.579,-3.046
custom_recent,custom,combo_regime_strict__atr15,地合い厳格化 x ATR 1.5倍,190,33.2,0.549,13.895,-7.873,4.02,62,81,1,34.2,38.1,7.564,-3.322
custom_recent,custom,combo_regime_strict__atr15__margin_le10,地合い厳格化 x ATR 1.5倍 x 信用倍率10倍以下,157,35.7,0.547,12.526,-6.358,4.06,55,65,1,41.9,37.5,7.835,-3.345
custom_recent,custom,combo_regime_strict__atr15__margin_le20,地合い厳格化 x ATR 1.5倍 x 信用倍率20倍以下,172,34.9,0.49,7.847,-9.154,4.13,58,72,2,41.2,36.1,7.348,-3.432
custom_recent,custom,combo_regime_strict__atr15__margin_le5,地合い厳格化 x ATR 1.5倍 x 信用倍率5倍以下,164,34.1,0.161,5.32,-12.276,3.92,56,75,0,46.9,40.3,7.043,-3.554
custom_recent,custom,combo_regime_strict__atr15__short_pressure,地合い厳格化 x ATR 1.5倍 x 売り残比率10%以上,157,35.7,0.547,12.526,-6.358,4.06,55,65,1,41.9,37.5,7.835,-3.345
custom_recent,custom,combo_regime_strict__fixed10,地合い厳格化 x 固定10%,193,39.9,1.209,15.527,-6.206,4.19,61,109,23,34.2,37.5,6.338,-3.995
custom_recent,custom,combo_regime_strict__fixed10__margin_le10,地合い厳格化 x 固定10% x 信用倍率10倍以下,160,39.4,1.201,11.506,-8.097,3.91,53,91,16,40.6,45.2,6.012,-3.78
custom_recent,custom,combo_regime_strict__fixed10__margin_le20,地合い厳格化 x 固定10% x 信用倍率20倍以下,168,33.9,0.5,5.369,-10.751,4.0,48,105,15,33.3,34.4,5.776,-4.221
custom_recent,custom,combo_regime_strict__fixed10__margin_le5,地合い厳格化 x 固定10% x 信用倍率5倍以下,164,38.4,1.042,4.915,-9.321,3.93,53,95,16,37.5,43.5,6.036,-3.806
custom_recent,custom,combo_regime_strict__fixed10__short_pressure,地合い厳格化 x 固定10% x 売り残比率10%以上,160,39.4,1.201,11.506,-8.097,3.91,53,91,16,40.6,45.2,6.012,-3.78
custom_recent,custom,combo_regime_strict__fixed6,地合い厳格化 x 固定6%,215,49.8,0.791,1.249,-12.705,2.54,88,94,33,53.5,53.3,4.646,-3.082
custom_recent,custom,combo_regime_strict__fixed6__margin_le10,地合い厳格化 x 固定6% x 信用倍率10倍以下,188,50.0,1.016,9.88,-9.771,2.46,84,80,24,54.1,56.4,4.954,-2.882
custom_recent,custom,combo_regime_strict__fixed6__margin_le20,地合い厳格化 x 固定6% x 信用倍率20倍以下,193,47.7,0.747,10.352,-9.944,2.49,79,87,27,52.6,49.1,4.47,-3.171
custom_recent,custom,combo_regime_strict__fixed6__margin_le5,地合い厳格化 x 固定6% x 信用倍率5倍以下,187,49.7,0.922,13.046,-12.129,2.32,82,82,23,54.1,57.8,4.771,-2.94
custom_recent,custom,combo_regime_strict__fixed6__short_pressure,地合い厳格化 x 固定6% x 売り残比率10%以上,188,50.0,1.016,9.88,-9.771,2.46,84,80,24,54.1,56.4,4.954,-2.882
custom_recent,custom,combo_regime_strict__fixed7,地合い厳格化 x 固定7%,201,47.3,1.167,11.06,-9.038,3.29,89,101,11,47.5,51.7,5.264,-3.37
custom_recent,custom,combo_regime_strict__fixed7__margin_le10,地合い厳格化 x 固定7% x 信用倍率10倍以下,175,46.3,1.084,5.043,-10.911,3.05,78,89,8,45.7,52.2,5.475,-3.269
custom_recent,custom,combo_regime_strict__fixed7__margin_le20,地合い厳格化 x 固定7% x 信用倍率20倍以下,184,46.2,1.101,11.147,-10.577,3.22,82,94,8,41.7,48.6,5.281,-3.439
custom_recent,custom,combo_regime_strict__fixed7__margin_le5,地合い厳格化 x 固定7% x 信用倍率5倍以下,174,42.0,0.58,1.528,-10.355,3.1,69,97,8,52.9,52.9,4.987,-3.488
custom_recent,custom,combo_regime_strict__fixed7__short_pressure,地合い厳格化 x 固定7% x 売り残比率10%以上,175,46.3,1.084,5.043,-10.911,3.05,78,89,8,45.7,52.2,5.475,-3.269
custom_recent,custom,combo_regime_strict__ma5,地合い厳格化 x 5日MA割れ,181,44.8,1.246,13.756,-7.737,4.77,74,100,7,44.4,48.0,8.384,-3.828
custom_recent,custom,combo_regime_strict__ma5__margin_le10,地合い厳格化 x 5日MA割れ x 信用倍率10倍以下,148,39.9,0.871,14.466,-7.091,4.8,53,88,7,48.3,46.8,8.541,-3.895
custom_recent,custom,combo_regime_strict__ma5__margin_le20,地合い厳格化 x 5日MA割れ x 信用倍率20倍以下,162,40.7,0.964,10.099,-10.116,4.7,61,96,5,46.9,43.2,8.141,-4.08
custom_recent,custom,combo_regime_strict__ma5__margin_le5,地合い厳格化 x 5日MA割れ x 信用倍率5倍以下,151,39.7,0.743,10.571,-11.327,4.7,55,90,6,53.3,47.9,8.33,-3.963
custom_recent,custom,combo_regime_strict__ma5__short_pressure,地合い厳格化 x 5日MA割れ x 売り残比率10%以上,148,39.9,0.871,14.466,-7.091,4.8,53,88,7,48.3,46.8,8.541,-3.895
custom_recent,custom,combo_regime_strict__pullback2,地合い厳格化 x 反落-2%,186,45.2,1.14,20.036,-4.774,4.29,71,98,17,54.1,50.5,7.361,-3.651
custom_recent,custom,combo_regime_strict__pullback2__margin_le10,地合い厳格化 x 反落-2% x 信用倍率10倍以下,150,42.7,0.71,12.627,-8.373,4.19,50,84,16,53.3,48.1,7.251,-3.556
custom_recent,custom,combo_regime_strict__pullback2__margin_le20,地合い厳格化 x 反落-2% x 信用倍率20倍以下,163,42.9,1.076,17.937,-11.051,4.25,56,90,17,50.0,44.1,7.221,-3.749
custom_recent,custom,combo_regime_strict__pullback2__margin_le5,地合い厳格化 x 反落-2% x 信用倍率5倍以下,162,40.1,0.387,2.439,-8.52,3.86,53,94,15,53.1,48.7,6.752,-3.63
custom_recent,custom,combo_regime_strict__pullback2__short_pressure,地合い厳格化 x 反落-2% x 売り残比率10%以上,150,42.7,0.71,12.627,-8.373,4.19,50,84,16,53.3,48.1,7.251,-3.556
custom_recent,custom,combo_regime_strict__rsi70,地合い厳格化 x RSI70反落,199,45.7,0.927,11.338,-10.351,3.64,87,108,4,51.3,49.6,6.688,-3.654
custom_recent,custom,combo_regime_strict__rsi70__margin_le10,地合い厳格化 x RSI70反落 x 信用倍率10倍以下,160,45.6,1.367,24.196,-8.195,3.79,70,86,4,56.2,50.0,7.774,-3.532
custom_recent,custom,combo_regime_strict__rsi70__margin_le20,地合い厳格化 x RSI70反落 x 信用倍率20倍以下,175,44.0,1.149,19.338,-12.624,3.76,74,96,5,54.3,46.5,7.35,-3.627
custom_recent,custom,combo_regime_strict__rsi70__margin_le5,地合い厳格化 x RSI70反落 x 信用倍率5倍以下,166,44.6,0.987,14.06,-10.626,3.58,72,91,3,57.6,55.6,6.879,-3.574
custom_recent,custom,combo_regime_strict__rsi70__short_pressure,地合い厳格化 x RSI70反落 x 売り残比率10%以上,160,45.6,1.367,24.196,-8.195,3.79,70,86,4,56.2,50.0,7.774,-3.532
custom_recent,custom,combo_regime_strict__trailing3,地合い厳格化 x トレーリング3%,222,47.3,0.206,-1.232,-12.689,1.45,105,55,0,59.1,53.1,3.507,-2.153
custom_recent,custom,combo_regime_strict__trailing3__margin_le10,地合い厳格化 x トレーリング3% x 信用倍率10倍以下,201,47.3,0.337,-0.762,-8.605,1.49,95,46,0,52.5,51.4,3.598,-1.825
custom_recent,custom,combo_regime_strict__trailing3__margin_le20,地合い厳格化 x トレーリング3% x 信用倍率20倍以下,204,46.1,0.07,-1.612,-9.343,1.42,94,46,0,57.5,49.6,3.228,-2.058
custom_recent,custom,combo_regime_strict__trailing3__margin_le5,地合い厳格化 x トレーリング3% x 信用倍率5倍以下,201,44.8,-0.048,-5.434,-10.809,1.44,90,58,0,50.0,52.6,3.293,-2.21
custom_recent,custom,combo_regime_strict__trailing3__short_pressure,地合い厳格化 x トレーリング3% x 売り残比率10%以上,201,47.3,0.337,-0.762,-8.605,1.49,95,46,0,52.5,51.4,3.598,-1.825
custom_recent,custom,combo_regime_strict__trailing5,地合い厳格化 x トレーリング5%,208,38.5,-0.353,-8.593,-10.909,2.79,80,76,1,53.7,44.2,4.597,-2.778
custom_recent,custom,combo_regime_strict__trailing5__margin_le10,地合い厳格化 x トレーリング5% x 信用倍率10倍以下,173,41.6,0.213,-0.406,-7.046,3.04,68,65,5,58.8,54.4,5.267,-2.758
custom_recent,custom,combo_regime_strict__trailing5__margin_le20,地合い厳格化 x トレーリング5% x 信用倍率20倍以下,183,40.4,0.029,-0.992,-8.744,3.02,71,68,4,55.6,44.3,4.918,-2.821
custom_recent,custom,combo_regime_strict__trailing5__margin_le5,地合い厳格化 x トレーリング5% x 信用倍率5倍以下,175,41.1,-0.052,-3.64,-8.94,3.05,69,71,4,48.6,55.4,4.923,-2.997
custom_recent,custom,combo_regime_strict__trailing5__short_pressure,地合い厳格化 x トレーリング5% x 売り残比率10%以上,173,41.6,0.213,-0.406,-7.046,3.04,68,65,5,58.8,54.4,5.267,-2.758
custom_recent,custom,combo_sector_limited__atr15,セクター制限 x ATR 1.5倍,235,32.8,0.671,19.868,-10.22,3.98,75,107,2,34.0,36.4,7.172,-3.611
custom_recent,custom,combo_sector_limited__atr15__margin_le10,セクター制限 x ATR 1.5倍 x 信用倍率10倍以下,221,31.7,0.168,24.163,-12.011,3.95,67,101,3,40.9,37.8,6.537,-3.785
custom_recent,custom,combo_sector_limited__atr15__margin_le20,セクター制限 x ATR 1.5倍 x 信用倍率20倍以下,232,31.9,-0.079,3.022,-15.253,3.86,71,111,3,37.0,34.6,6.171,-3.794
custom_recent,custom,combo_sector_limited__atr15__margin_le5,セクター制限 x ATR 1.5倍 x 信用倍率5倍以下,223,32.3,-0.32,-0.823,-16.69,3.79,71,105,1,47.7,40.7,5.814,-3.82
custom_recent,custom,combo_sector_limited__atr15__short_pressure,セクター制限 x ATR 1.5倍 x 売り残比率10%以上,221,31.7,0.168,24.163,-12.011,3.95,67,101,3,40.9,37.8,6.537,-3.785
custom_recent,custom,combo_sector_limited__fixed10,セクター制限 x 固定10%,237,38.0,0.813,7.957,-11.364,4.12,68,141,28,31.9,38.6,5.783,-4.294
custom_recent,custom,combo_sector_limited__fixed10__margin_le10,セクター制限 x 固定10% x 信用倍率10倍以下,221,39.4,1.109,11.918,-13.466,4.22,70,126,25,45.5,45.9,5.658,-4.068
custom_recent,custom,combo_sector_limited__fixed10__margin_le20,セクター制限 x 固定10% x 信用倍率20倍以下,225,35.6,0.377,3.391,-14.33,4.16,57,138,30,35.6,36.6,5.274,-4.255
custom_recent,custom,combo_sector_limited__fixed10__margin_le5,セクター制限 x 固定10% x 信用倍率5倍以下,220,37.3,0.723,3.316,-13.786,4.2,63,129,28,45.5,43.9,5.296,-4.144
custom_recent,custom,combo_sector_limited__fixed10__short_pressure,セクター制限 x 固定10% x 売り残比率10%以上,221,39.4,1.109,11.918,-13.466,4.22,70,126,25,45.5,45.9,5.658,-4.068
custom_recent,custom,combo_sector_limited__fixed6,セクター制限 x 固定6%,264,47.0,0.477,0.183,-13.481,2.49,100,126,38,50.0,52.8,4.193,-3.382
custom_recent,custom,combo_sector_limited__fixed6__margin_le10,セクター制限 x 固定6% x 信用倍率10倍以下,249,48.2,0.802,9.717,-7.839,2.54,102,107,40,53.1,56.2,4.55,-3.041
custom_recent,custom,combo_sector_limited__fixed6__margin_le20,セクター制限 x 固定6% x 信用倍率20倍以下,256,48.0,0.671,8.097,-12.576,2.52,100,117,39,49.0,50.4,4.267,-3.157
custom_recent,custom,combo_sector_limited__fixed6__margin_le5,セクター制限 x 固定6% x 信用倍率5倍以下,243,47.3,0.592,2.862,-13.476,2.47,94,111,38,56.2,58.1,4.243,-3.288
custom_recent,custom,combo_sector_limited__fixed6__short_pressure,セクター制限 x 固定6% x 売り残比率10%以上,249,48.2,0.802,9.717,-7.839,2.54,102,107,40,53.1,56.2,4.55,-3.041
custom_recent,custom,combo_sector_limited__fixed7,セクター制限 x 固定7%,252,43.7,0.771,8.269,-10.974,3.36,101,135,16,48.0,48.8,4.773,-3.763
custom_recent,custom,combo_sector_limited__fixed7__margin_le10,セクター制限 x 固定7% x 信用倍率10倍以下,234,44.0,0.813,16.219,-9.967,3.35,96,122,16,45.7,51.5,4.866,-3.563
custom_recent,custom,combo_sector_limited__fixed7__margin_le20,セクター制限 x 固定7% x 信用倍率20倍以下,246,43.9,0.776,13.734,-12.121,3.26,99,130,17,44.9,48.2,4.721,-3.616
custom_recent,custom,combo_sector_limited__fixed7__margin_le5,セクター制限 x 固定7% x 信用倍率5倍以下,232,43.5,0.682,14.099,-9.281,3.41,92,125,15,54.3,54.5,4.769,-3.668
custom_recent,custom,combo_sector_limited__fixed7__short_pressure,セクター制限 x 固定7% x 売り残比率10%以上,234,44.0,0.813,16.219,-9.967,3.35,96,122,16,45.7,51.5,4.866,-3.563
custom_recent,custom,combo_sector_limited__ma5,セクター制限 x 5日MA割れ,217,45.6,1.482,17.779,-10.108,4.87,89,118,10,44.2,51.0,8.042,-4.015
custom_recent,custom,combo_sector_limited__ma5__margin_le10,セクター制限 x 5日MA割れ x 信用倍率10倍以下,203,41.4,0.858,27.726,-11.915,4.97,74,118,11,47.5,48.8,7.556,-4.074
custom_recent,custom,combo_sector_limited__ma5__margin_le20,セクター制限 x 5日MA割れ x 信用倍率20倍以下,216,38.9,0.747,2.577,-14.792,4.62,74,131,11,44.2,41.8,6.967,-4.289
custom_recent,custom,combo_sector_limited__ma5__margin_le5,セクター制限 x 5日MA割れ x 信用倍率5倍以下,211,39.8,-0.053,5.527,-16.482,4.62,78,126,7,61.9,51.3,6.508,-4.318
custom_recent,custom,combo_sector_limited__ma5__short_pressure,セクター制限 x 5日MA割れ x 売り残比率10%以上,203,41.4,0.858,27.726,-11.915,4.97,74,118,11,47.5,48.8,7.556,-4.074
custom_recent,custom,combo_sector_limited__pullback2,セクター制限 x 反落-2%,227,44.1,1.071,20.405,-7.691,4.3,78,123,26,51.1,50.0,6.855,-3.825
custom_recent,custom,combo_sector_limited__pullback2__margin_le10,セクター制限 x 反落-2% x 信用倍率10倍以下,210,43.3,0.622,17.809,-10.062,4.29,69,115,26,47.6,50.6,6.467,-3.68
custom_recent,custom,combo_sector_limited__pullback2__margin_le20,セクター制限 x 反落-2% x 信用倍率20倍以下,218,40.4,0.619,3.574,-15.443,4.28,66,125,27,46.5,43.8,6.222,-4.013
custom_recent,custom,combo_sector_limited__pullback2__margin_le5,セクター制限 x 反落-2% x 信用倍率5倍以下,216,41.2,-0.08,-0.03,-13.971,4.11,73,123,20,58.1,50.6,5.749,-4.024
